index,ID,Name,FullName,Age,Nationality,Club,Image,Position,Overall,Potential,Value,Wage,URL
8991,233260,A. Vega,Alexis Vega,19,Mexico,Deportivo Toluca,https://cdn.sofifa.org/48/18/players/233260.png,ST,66,80,€1.4M,€3K,https://sofifa.com/player/233260
8992,238636,R. Preißinger,Rico Preißinger,20,Germany,VfR Aalen,https://cdn.sofifa.org/48/18/players/238636.png,"CDM, LM, CM",66,74,€825K,€1K,https://sofifa.com/player/238636
8993,210477,P. Möschl,Patrick Möschl,24,Austria,SG Dynamo Dresden,https://cdn.sofifa.org/48/18/players/210477.png,"RW, RM, LM",66,71,€850K,€4K,https://sofifa.com/player/210477
8994,229677,F. Bambock,Franck-Yves Bambock,22,France,Sparta Rotterdam,https://cdn.sofifa.org/48/18/players/229677.png,CDM,66,70,€700K,€3K,https://sofifa.com/player/229677
8995,238637,S. Vasiliadis,Sebastian Vasiliadis,19,Germany,VfR Aalen,https://cdn.sofifa.org/48/18/players/238637.png,"RM, CAM, LM, CM",66,76,€1M,€1K,https://sofifa.com/player/238637
8996,197422,H. Mizumoto,Hiroki Mizumoto,31,Japan,Sanfrecce Hiroshima,https://cdn.sofifa.org/48/18/players/197422.png,CB,66,66,€425K,€4K,https://sofifa.com/player/197422
8997,199470,M. Meilinger,Marco Meilinger,25,Austria,SCR Altach,https://cdn.sofifa.org/48/18/players/199470.png,"RM, LM",66,67,€775K,€5K,https://sofifa.com/player/199470
8998,208174,M. Ndoye-Baye,Mayoro Ndoye-Baye,25,Senegal,Tours FC,https://cdn.sofifa.org/48/18/players/208174.png,"CM, CDM",66,69,€800K,€2K,https://sofifa.com/player/208174
8999,209454,M. Lewandowski,Mateusz Lewandowski,24,Poland,Lechia Gdańsk,https://cdn.sofifa.org/48/18/players/209454.png,LB,66,71,€725K,€2K,https://sofifa.com/player/209454
9000,214318,N. Orellana,Nicolás Orellana,21,Chile,Colo-Colo,https://cdn.sofifa.org/48/18/players/214318.png,"LW, RW, ST",66,75,€1M,€2K,https://sofifa.com/player/214318
9001,188206,T. Gamiette,Thomas Gamiette,31,France,Bourg en Bresse Péronnas 01,https://cdn.sofifa.org/48/18/players/188206.png,"CDM, CM",66,66,€425K,€2K,https://sofifa.com/player/188206
9002,199728,Aurtenetxe,Jon Aurtenetxe Borde,25,Spain,Dundee FC,https://cdn.sofifa.org/48/18/players/199728.png,"LB, CB",66,69,€675K,€2K,https://sofifa.com/player/199728
9003,208944,N. Knight-Percival,Nathaniel Knight-Percival,30,England,Bradford City,https://cdn.sofifa.org/48/18/players/208944.png,CB,66,66,€475K,€4K,https://sofifa.com/player/208944
9004,221488,R. Hollingshead,Ryan Hollingshead,26,United States,FC Dallas,https://cdn.sofifa.org/48/18/players/221488.png,"RB, LB, RM, LM",66,67,€625K,€2K,https://sofifa.com/player/221488
9005,230192,Botelhinonsa,João Rodolfo Botelho Maia,29,Brazil,Sport Club do Recife,https://cdn.sofifa.org/48/18/players/230192.png,RB,66,66,€475K,€5K,https://sofifa.com/player/230192
9006,214065,H. Salinas,Hans Salinas,27,Chile,Deportes Iquique,https://cdn.sofifa.org/48/18/players/214065.png,"LB, LW",66,66,€525K,€1K,https://sofifa.com/player/214065
9007,231985,K. Rosenberry,Keegan Rosenberry,23,United States,Philadelphia Union,https://cdn.sofifa.org/48/18/players/231985.png,RB,66,73,€750K,€2K,https://sofifa.com/player/231985
9008,237617,A. Goiri,Adalberto Goiri,29,Paraguay,Deportivo Pasto,https://cdn.sofifa.org/48/18/players/237617.png,CB,66,66,€500K,€1K,https://sofifa.com/player/237617
9009,239921,Joca,Jorge Samuel Fernandes,21,Portugal,Tondela,https://cdn.sofifa.org/48/18/players/239921.png,"CAM, RW",66,76,€1M,€3K,https://sofifa.com/player/239921
9010,204850,T. Nguen,Tokmac Chol Nguen,23,Norway,Strømsgodset IF,https://cdn.sofifa.org/48/18/players/204850.png,"LM, RM",66,72,€875K,€1K,https://sofifa.com/player/204850
9011,223282,A. Dembele,Alliou Dembele,29,France,Chamois Niortais FC,https://cdn.sofifa.org/48/18/players/223282.png,CM,66,66,€625K,€2K,https://sofifa.com/player/223282
9012,231474,João Costa,João Paulo Santos da Costa,21,Portugal,FC Porto,https://cdn.sofifa.org/48/18/players/231474.png,GK,66,76,€800K,€2K,https://sofifa.com/player/231474
9013,172082,L. Sepsi,László Sepsi,30,Romania,1. FC Nürnberg,https://cdn.sofifa.org/48/18/players/172082.png,LB,66,66,€475K,€4K,https://sofifa.com/player/172082
9014,188978,M. Pedersen,Marc Pedersen,27,Denmark,SønderjyskE,https://cdn.sofifa.org/48/18/players/188978.png,"CB, RB",66,67,€600K,€4K,https://sofifa.com/player/188978
9015,202803,M. Angha,Martin Angha,23,Switzerland,FC Sion,https://cdn.sofifa.org/48/18/players/202803.png,"CB, LB, RB",66,74,€825K,€5K,https://sofifa.com/player/202803
9016,238643,M. Bär,Marcel Bär,25,Germany,VfR Aalen,https://cdn.sofifa.org/48/18/players/238643.png,RM,66,68,€775K,€1K,https://sofifa.com/player/238643
9017,213301,S. Horvath,Sascha Horvath,20,Austria,SG Dynamo Dresden,https://cdn.sofifa.org/48/18/players/213301.png,"LM, CAM",66,72,€900K,€4K,https://sofifa.com/player/213301
9018,214837,M. Donoso,Matías Donoso,30,Chile,Club de Deportes Temuco,https://cdn.sofifa.org/48/18/players/214837.png,ST,66,66,€625K,€1K,https://sofifa.com/player/214837
9019,234037,R. Piris Da Motta,Robert Piris Da Motta,22,Paraguay,San Lorenzo de Almagro,https://cdn.sofifa.org/48/18/players/234037.png,CDM,66,73,€775K,€5K,https://sofifa.com/player/234037
9020,241973,Chris Ramos,Christopher Ramos de la Flor,20,Spain,Real Valladolid,https://cdn.sofifa.org/48/18/players/241973.png,ST,66,76,€1.1M,€3K,https://sofifa.com/player/241973
9021,206134,D. Cole,Devante Cole,22,England,Fleetwood Town,https://cdn.sofifa.org/48/18/players/206134.png,"ST, LW, RW",66,75,€1M,€3K,https://sofifa.com/player/206134
9022,213302,I. Tajouri,Ismael Tajouri,23,Libya,FK Austria Wien,https://cdn.sofifa.org/48/18/players/213302.png,"RM, LM",66,72,€875K,€6K,https://sofifa.com/player/213302
9023,227894,A. Soto,Almir Soto,22,Colombia,Independiente Santa Fe,https://cdn.sofifa.org/48/18/players/227894.png,"RB, CM, RM",66,73,€750K,€1K,https://sofifa.com/player/227894
9024,237366,G. Tetrashvili,Guram Tetrashvili,28,Russia,FC Anzhi Makhachkala,https://cdn.sofifa.org/48/18/players/237366.png,"CDM, CM, LB",66,66,€525K,€6K,https://sofifa.com/player/237366
9025,186422,S. Scannell,Sean Scannell,26,Republic of Ireland,Huddersfield Town,https://cdn.sofifa.org/48/18/players/186422.png,RM,66,66,€700K,€13K,https://sofifa.com/player/186422
9026,194102,G. Rizzo,Giuseppe Rizzo,26,Italy,Salernitana,https://cdn.sofifa.org/48/18/players/194102.png,"CM, CDM",66,68,€775K,€2K,https://sofifa.com/player/194102
9027,195126,J. Marquis,John Marquis,25,England,Doncaster Rovers,https://cdn.sofifa.org/48/18/players/195126.png,ST,66,70,€850K,€3K,https://sofifa.com/player/195126
9028,199735,F. Vismara,Federico Vismara,34,Argentina,Chacarita Juniors,https://cdn.sofifa.org/48/18/players/199735.png,"CDM, CM",66,66,€200K,€3K,https://sofifa.com/player/199735
9029,202295,Park Gi Dong,Gi Dong Park,28,Korea Republic,Suwon Samsung Bluewings,https://cdn.sofifa.org/48/18/players/202295.png,"ST, CAM",66,66,€675K,€3K,https://sofifa.com/player/202295
9030,213303,B. Perea,Brayan Perea,24,Colombia,Lazio,https://cdn.sofifa.org/48/18/players/213303.png,ST,66,73,€925K,€11K,https://sofifa.com/player/213303
9031,222775,T. Pachonik,Tobias Pachonik,22,Germany,Carpi,https://cdn.sofifa.org/48/18/players/222775.png,"RB, RM",66,75,€850K,€1K,https://sofifa.com/player/222775
9032,238647,M. Schröter,Morris Schröter,21,Germany,FSV Zwickau,https://cdn.sofifa.org/48/18/players/238647.png,"RB, RM",66,73,€775K,€1K,https://sofifa.com/player/238647
9033,239159,A. Riel,André Riel,27,Denmark,Aarhus GF,https://cdn.sofifa.org/48/18/players/239159.png,ST,66,66,€675K,€5K,https://sofifa.com/player/239159
9034,215864,J. Dodoo,Joe Dodoo,22,Ghana,Rangers,https://cdn.sofifa.org/48/18/players/215864.png,"ST, RM",66,76,€1M,€13K,https://sofifa.com/player/215864
9035,223032,O. Zelenika,Oliver Zelenika,24,Croatia,Lechia Gdańsk,https://cdn.sofifa.org/48/18/players/223032.png,GK,66,70,€600K,€2K,https://sofifa.com/player/223032
9036,230200,Edenildo Lagoas,Edenildo Eloi Lagoas Regalo,29,Brazil,São Paulo Futebol Clube,https://cdn.sofifa.org/48/18/players/230200.png,"RB, CB",66,66,€475K,€8K,https://sofifa.com/player/230200
9037,225849,M. Dittgen,Maximilian Dittgen,22,Germany,SV Wehen Wiesbaden,https://cdn.sofifa.org/48/18/players/225849.png,LM,66,73,€900K,€4K,https://sofifa.com/player/225849
9038,231225,D. Bogaev,Dmitriy Bogaev,23,Russia,Zenit St. Petersburg,https://cdn.sofifa.org/48/18/players/231225.png,"RM, RB",66,71,€850K,€13K,https://sofifa.com/player/231225
9039,238649,D. Frick,Davy Frick,27,Germany,FSV Zwickau,https://cdn.sofifa.org/48/18/players/238649.png,"CDM, CB, CAM",66,68,€625K,€1K,https://sofifa.com/player/238649
9040,241721,Rafael Leão,Rafael da Conceição Leão,18,Portugal,Sporting CP,https://cdn.sofifa.org/48/18/players/241721.png,"ST, LM",66,85,€1.3M,€3K,https://sofifa.com/player/241721
9041,187193,E. Pimentel,Erik Pimentel,27,Mexico,Puebla,https://cdn.sofifa.org/48/18/players/187193.png,CB,66,66,€550K,€13K,https://sofifa.com/player/187193
9042,196153,I. Vélez,Iván Vélez,32,Colombia,CD America de Cali,https://cdn.sofifa.org/48/18/players/196153.png,LB,66,66,€350K,€1K,https://sofifa.com/player/196153
9043,203834,Yun Ju Tae,Ju Tae Yun,27,Korea Republic,Sangju Sangmu FC,https://cdn.sofifa.org/48/18/players/203834.png,"ST, LM",66,66,€675K,€3K,https://sofifa.com/player/203834
9044,209210,A. Grant,Alex Grant,23,Australia,Perth Glory,https://cdn.sofifa.org/48/18/players/209210.png,CB,66,72,€750K,€2K,https://sofifa.com/player/209210
9045,224826,G. Berthier,Grégory Berthier,21,France,Stade de Reims,https://cdn.sofifa.org/48/18/players/224826.png,"RM, LM, CAM",66,75,€1M,€2K,https://sofifa.com/player/224826
9046,176442,R. Milsom,Robert Milsom,30,England,Notts County,https://cdn.sofifa.org/48/18/players/176442.png,CM,66,66,€600K,€6K,https://sofifa.com/player/176442
9047,202043,K. Holmberg,Karl Holmberg,24,Sweden,IFK Norrköping,https://cdn.sofifa.org/48/18/players/202043.png,ST,66,70,€850K,€2K,https://sofifa.com/player/202043
9048,203835,D. Orlishausen,Dirk Orlishausen,34,Germany,Karlsruher SC,https://cdn.sofifa.org/48/18/players/203835.png,GK,66,66,€260K,€1K,https://sofifa.com/player/203835
9049,222779,L. Choutesiotis,Lefteris Choutesiotis,22,Greece,Olympiakos CFP,https://cdn.sofifa.org/48/18/players/222779.png,GK,66,73,€675K,€1K,https://sofifa.com/player/222779
9050,229179,C. Tabó,Christian Tabó,23,Uruguay,Puebla,https://cdn.sofifa.org/48/18/players/229179.png,LM,66,72,€875K,€5K,https://sofifa.com/player/229179
9051,229947,Romário Baldé,Romário Baldé,20,Portugal,Lechia Gdańsk,https://cdn.sofifa.org/48/18/players/229947.png,"LM, RM",66,72,€900K,€2K,https://sofifa.com/player/229947
9052,184635,S. Nijland,Stef Nijland,28,Netherlands,PEC Zwolle,https://cdn.sofifa.org/48/18/players/184635.png,"ST, LM, CAM",66,66,€675K,€4K,https://sofifa.com/player/184635
9053,189755,D. Gasparetto,Daniele Gasparetto,29,Italy,Ternana,https://cdn.sofifa.org/48/18/players/189755.png,CB,66,66,€500K,€1K,https://sofifa.com/player/189755
9054,204860,K. Hemmings,Kane Hemmings,25,England,Mansfield Town,https://cdn.sofifa.org/48/18/players/204860.png,ST,66,69,€825K,€4K,https://sofifa.com/player/204860
9055,212540,S. Caldwell,Scott Caldwell,26,United States,New England Revolution,https://cdn.sofifa.org/48/18/players/212540.png,"CM, CDM",66,69,€775K,€3K,https://sofifa.com/player/212540
9056,219708,Iñaki Sáenz,Iñaki Sáenz Arenzana,29,Spain,CD Tenerife,https://cdn.sofifa.org/48/18/players/219708.png,"LB, LM",66,66,€475K,€3K,https://sofifa.com/player/219708
9057,192572,S. Neville,Scott Neville,28,Australia,Perth Glory,https://cdn.sofifa.org/48/18/players/192572.png,RB,66,66,€500K,€3K,https://sofifa.com/player/192572
9058,214333,D. Zúñiga,Dilan Zúñiga,20,Chile,Everton de Viña del Mar,https://cdn.sofifa.org/48/18/players/214333.png,LB,66,80,€1.3M,€1K,https://sofifa.com/player/214333
9059,158525,K. Jones,Kenwyne Jones,32,Trinidad & Tobago,Atlanta United FC,https://cdn.sofifa.org/48/18/players/158525.png,ST,66,66,€525K,€3K,https://sofifa.com/player/158525
9060,208446,P. Dibba,Pa Dibba,29,Gambia,Hammarby IF,https://cdn.sofifa.org/48/18/players/208446.png,ST,66,66,€650K,€2K,https://sofifa.com/player/208446
9061,212030,A. Rafetraniaina,Albert Rafetraniaina,20,France,OGC Nice,https://cdn.sofifa.org/48/18/players/212030.png,"CDM, RB, CM",66,72,€750K,€6K,https://sofifa.com/player/212030
9062,213566,C. Erskine,Chris Erskine,30,Scotland,Partick Thistle F.C.,https://cdn.sofifa.org/48/18/players/213566.png,"CAM, RM",66,66,€600K,€3K,https://sofifa.com/player/213566
9063,235582,L. Badiashile,Loïc Badiashile,19,France,AS Monaco,https://cdn.sofifa.org/48/18/players/235582.png,GK,66,74,€675K,€3K,https://sofifa.com/player/235582
9064,241470,Álex Centelles,Alejandro Centelles Plaza,17,Spain,Valencia CF,https://cdn.sofifa.org/48/18/players/241470.png,LB,66,79,€950K,€4K,https://sofifa.com/player/241470
9065,200255,J. Reimerink,Jules Reimerink,27,Netherlands,VfL Osnabrück,https://cdn.sofifa.org/48/18/players/200255.png,"LM, RM, LW",66,66,€675K,€1K,https://sofifa.com/player/200255
9066,205887,C. Woodrow,Cauley Woodrow,22,England,Bristol City,https://cdn.sofifa.org/48/18/players/205887.png,ST,66,75,€1M,€11K,https://sofifa.com/player/205887
9067,208703,T. Schulz,Thorsten Schulz,32,Germany,VfR Aalen,https://cdn.sofifa.org/48/18/players/208703.png,"LB, RB",66,66,€350K,€1K,https://sofifa.com/player/208703
9068,208959,R. Philp,Ronny Philp,28,Romania,1. FC Heidenheim,https://cdn.sofifa.org/48/18/players/208959.png,RB,66,66,€500K,€5K,https://sofifa.com/player/208959
9069,213567,K. Doolan,Kris Doolan,30,Scotland,Partick Thistle F.C.,https://cdn.sofifa.org/48/18/players/213567.png,ST,66,66,€625K,€3K,https://sofifa.com/player/213567
9070,221503,H. Shipp,Harry Shipp,25,United States,Seattle Sounders FC,https://cdn.sofifa.org/48/18/players/221503.png,"LM, RM, CAM",66,67,€775K,€3K,https://sofifa.com/player/221503
9071,226879,L. Escalante,Léiner Escalante,25,Colombia,CPD Junior Barranquilla,https://cdn.sofifa.org/48/18/players/226879.png,"ST, LM, CAM",66,69,€825K,€1K,https://sofifa.com/player/226879
9072,227903,M. Romero,Maximiliano Romero,18,Argentina,PSV,https://cdn.sofifa.org/48/18/players/227903.png,ST,66,82,€1.3M,€3K,https://sofifa.com/player/227903
9073,231231,B. Garnica,Brayan Garnica,21,Mexico,Club Atlas,https://cdn.sofifa.org/48/18/players/231231.png,RM,66,77,€1.1M,€5K,https://sofifa.com/player/231231
9074,196159,E. González,Elvis González,35,Colombia,Jaguares Fútbol Club,https://cdn.sofifa.org/48/18/players/196159.png,LB,66,66,€140K,€1K,https://sofifa.com/player/196159
9075,222528,L. Gooch,Lynden Gooch,21,United States,Sunderland,https://cdn.sofifa.org/48/18/players/222528.png,"CAM, CM",66,75,€1M,€3K,https://sofifa.com/player/222528
9076,224832,A. Portales,Antonio Portales,21,Mexico,Monterrey,https://cdn.sofifa.org/48/18/players/224832.png,CB,66,71,€750K,€10K,https://sofifa.com/player/224832
9077,230976,A. Kovačević,Aleksandar Kovačević,25,Serbia,FK Haugesund,https://cdn.sofifa.org/48/18/players/230976.png,"CDM, CM",66,69,€675K,€1K,https://sofifa.com/player/230976
9078,187456,E. Balyaykin,Evgeniy Balyaykin,29,Russia,FC SKA-Energiya Khabarovsk,https://cdn.sofifa.org/48/18/players/187456.png,"CDM, RM, CM",66,66,€500K,€6K,https://sofifa.com/player/187456
9079,191552,M. Inoha,Masahiko Inoha,31,Japan,Vissel Kobe,https://cdn.sofifa.org/48/18/players/191552.png,"CB, RB, CDM",66,66,€425K,€2K,https://sofifa.com/player/191552
9080,235073,G. Kobel,Gregor Kobel,19,Switzerland,TSG 1899 Hoffenheim,https://cdn.sofifa.org/48/18/players/235073.png,GK,66,81,€1.1M,€3K,https://sofifa.com/player/235073
9081,195905,L. Gutiérrez,Luis Gutiérrez,32,Bolivia,,https://cdn.sofifa.org/48/18/players/195905.png,CB,66,66,€0,€0,https://sofifa.com/player/195905
9082,199746,J. Bøge,Jesper Bøge,27,Denmark,Hobro IK,https://cdn.sofifa.org/48/18/players/199746.png,RB,66,67,€600K,€3K,https://sofifa.com/player/199746
9083,239938,K. Savichev,Konstantin Savichev,23,Russia,FC SKA-Energiya Khabarovsk,https://cdn.sofifa.org/48/18/players/239938.png,"RM, LM",66,74,€950K,€6K,https://sofifa.com/player/239938
9084,202819,C. Forrester,Christopher Forrester,24,Republic of Ireland,Peterborough United,https://cdn.sofifa.org/48/18/players/202819.png,"CDM, CM, LM",66,72,€750K,€3K,https://sofifa.com/player/202819
9085,207428,J. Valencia,José Valencia,25,Colombia,CD Feirense,https://cdn.sofifa.org/48/18/players/207428.png,ST,66,69,€825K,€3K,https://sofifa.com/player/207428
9086,208196,M. Aceval,Miguel Aceval,34,Chile,Club de Deportes Temuco,https://cdn.sofifa.org/48/18/players/208196.png,"CB, LB",66,66,€200K,€1K,https://sofifa.com/player/208196
9087,231236,M. Cafaro,Mathieu Cafaro,20,France,Stade de Reims,https://cdn.sofifa.org/48/18/players/231236.png,CM,66,81,€1.4M,€2K,https://sofifa.com/player/231236
9088,237892,R. Seuntjens,Ralf Seuntjens,28,Netherlands,VVV-Venlo,https://cdn.sofifa.org/48/18/players/237892.png,"CAM, CM, ST",66,66,€650K,€4K,https://sofifa.com/player/237892
9089,240196,F. Escobar,Fidel Escobar,22,Panama,New York Red Bulls,https://cdn.sofifa.org/48/18/players/240196.png,CB,66,72,€750K,€2K,https://sofifa.com/player/240196
9090,191044,P. Jagne,Pa Modou Jagne,27,Gambia,FC Zürich,https://cdn.sofifa.org/48/18/players/191044.png,"LB, LM",66,66,€525K,€4K,https://sofifa.com/player/191044
9091,207429,D. Samuel,Dominic Samuel,23,England,Blackburn Rovers,https://cdn.sofifa.org/48/18/players/207429.png,"ST, RM",66,74,€950K,€4K,https://sofifa.com/player/207429
9092,221253,C. Giraldo,César Giraldo,27,Colombia,Tigres FC,https://cdn.sofifa.org/48/18/players/221253.png,GK,66,69,€550K,€1K,https://sofifa.com/player/221253
9093,223813,D. van Bruggen,Damian van Bruggen,21,Netherlands,VVV-Venlo,https://cdn.sofifa.org/48/18/players/223813.png,"CB, CDM",66,73,€775K,€3K,https://sofifa.com/player/223813
9094,229701,P. Ochs,Philipp Ochs,20,Germany,VfL Bochum,https://cdn.sofifa.org/48/18/players/229701.png,"LM, ST, LB",66,80,€1.4M,€7K,https://sofifa.com/player/229701
9095,170565,M. Defendi,Marino Defendi,31,Italy,Ternana,https://cdn.sofifa.org/48/18/players/170565.png,CM,66,66,€550K,€1K,https://sofifa.com/player/170565
9096,218182,G. Mencia,Gustavo Mencia,28,Paraguay,CD Universidad de Concepción,https://cdn.sofifa.org/48/18/players/218182.png,"CB, LB",66,66,€525K,€2K,https://sofifa.com/player/218182
9097,229446,D. Vicencio,Daniel Vicencio,24,Chile,San Luis de Quillota,https://cdn.sofifa.org/48/18/players/229446.png,CB,66,70,€700K,€1K,https://sofifa.com/player/229446
9098,235590,P. Sisniega,Pablo Sisniega,21,Mexico,Real Sociedad,https://cdn.sofifa.org/48/18/players/235590.png,GK,66,74,€725K,€4K,https://sofifa.com/player/235590
9099,200519,Pulido,Jorge Pulido Mayoral,26,Spain,SD Huesca,https://cdn.sofifa.org/48/18/players/200519.png,CB,66,68,€650K,€3K,https://sofifa.com/player/200519
9100,224071,R. Habran,Romain Habran,23,France,Paris Saint-Germain,https://cdn.sofifa.org/48/18/players/224071.png,"RM, RW, LW",66,70,€850K,€15K,https://sofifa.com/player/224071
9101,227143,D. Gómez,Denis Gómez,25,Colombia,Águilas Doradas,https://cdn.sofifa.org/48/18/players/227143.png,"RM, RB, LM, CAM",66,67,€775K,€1K,https://sofifa.com/player/227143
9102,232775,A. Esaka,Ataru Esaka,25,Japan,Kashiwa Reysol,https://cdn.sofifa.org/48/18/players/232775.png,"ST, CF, LM, RW",66,69,€825K,€4K,https://sofifa.com/player/232775
9103,236615,D. Rigo,Dante Rigo,18,Belgium,PSV,https://cdn.sofifa.org/48/18/players/236615.png,CM,66,81,€1.3M,€3K,https://sofifa.com/player/236615
